stationId,value,timestamp,query_timestamp
S230,0.0,2025-01-01T06:00:00+08:00,2025-01-01T06:00:00
S218,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S219,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S216,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S217,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S214,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S215,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S213,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S81,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S40,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S84,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S88,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S43,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S89,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S06,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S221,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S222,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S08,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S07,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S220,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S207,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S208,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S203,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S201,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S90,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S92,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S209,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S50,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S94,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S210,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S211,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S119,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S117,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S115,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S116,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S113,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S60,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S64,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S66,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S24,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S69,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S123,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S29,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S121,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S229,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S900,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S109,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S106,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S227,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S107,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S228,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S104,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S226,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S223,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S224,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S71,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S33,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S77,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S35,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S79,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S78,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S111,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S112,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S230,0.0,2025-01-01T07:00:00+08:00,2025-01-01T07:00:00
S218,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S219,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S216,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S217,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S214,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S215,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S213,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S81,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S40,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S84,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S88,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S43,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S89,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S06,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S221,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S222,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S08,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S07,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S220,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S207,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S208,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S203,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S201,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S90,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S92,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S209,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S50,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S94,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S210,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S211,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S119,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S117,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S115,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S116,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S113,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S60,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S64,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S66,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S24,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S69,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S123,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S29,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S121,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S229,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S900,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S109,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S106,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S227,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S107,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S228,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S104,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S226,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S223,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S224,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S71,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S33,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S77,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S35,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S79,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S78,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S111,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S112,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S230,0.0,2025-01-01T07:55:00+08:00,2025-01-01T08:00:00
S218,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S219,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S216,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S217,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S214,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S215,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S213,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S81,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S40,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S84,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S88,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S43,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S89,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S06,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S221,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S222,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S08,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S07,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S220,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S207,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S208,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S203,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S201,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S90,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S92,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S209,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S50,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S94,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S210,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S211,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S119,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S117,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S115,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S116,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S113,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S60,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S64,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S66,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S24,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S69,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S123,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S29,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S121,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S229,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S900,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S109,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S106,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S227,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S107,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S228,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S104,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S226,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S223,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S224,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S71,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S33,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S77,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S35,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S79,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S78,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S111,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S112,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S230,0.0,2025-01-01T09:00:00+08:00,2025-01-01T09:00:00
S218,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S219,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S216,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S217,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S214,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S215,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S213,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S81,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S40,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S84,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S88,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S43,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S89,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S06,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S221,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S222,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S08,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S07,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S220,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S207,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S208,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S203,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S201,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S90,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S92,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S209,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S50,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S94,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S210,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S211,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S119,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S117,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S115,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S116,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S113,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S60,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S64,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S66,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S24,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S69,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S123,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S29,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S121,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S229,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S900,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S109,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S106,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S227,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S107,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S228,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S104,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S226,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S223,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S224,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S71,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S33,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S77,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S35,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S79,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S78,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S111,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S112,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S230,0.0,2025-01-01T10:00:00+08:00,2025-01-01T10:00:00
S218,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S219,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S216,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S217,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S214,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S215,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S213,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S81,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S40,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S84,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S88,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S43,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S89,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S06,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S221,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S222,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S08,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S07,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S220,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S207,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S208,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S203,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S201,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S90,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S92,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S209,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S50,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S94,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S210,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S211,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S119,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S117,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S115,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S116,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S113,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S60,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S64,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S66,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S24,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S69,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S123,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S29,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S121,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S229,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S900,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S109,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S106,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S227,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S107,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S228,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S104,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S226,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S223,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S224,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S71,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S33,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S77,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S35,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S79,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S78,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S111,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S112,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S230,0.0,2025-01-01T11:00:00+08:00,2025-01-01T11:00:00
S218,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S219,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S216,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S217,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S214,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S215,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S213,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S81,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S40,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S84,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S88,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S43,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S89,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S06,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S221,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S222,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S08,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S07,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S220,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S207,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S208,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S203,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S201,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S90,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S92,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S209,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S50,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S94,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S210,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S211,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S119,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S117,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S115,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S116,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S113,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S60,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S64,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S66,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S24,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S69,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S123,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S29,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S121,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S229,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S900,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S109,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S106,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S227,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S107,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S228,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S104,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S226,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S223,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S224,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S71,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S33,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S77,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S35,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S79,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S78,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
S111,0.0,2025-01-01T12:00:00+08:00,2025-01-01T12:00:00
